species,individual_id,group_id,age,sex,habitat,individual_body_mass_g,max_adult_body_mass_g,resting_metabolic_rate,taxonomic.class,tissue,grouped_tissue,diet.type,food_type,No_animals,length_trial_days,lipid_extracted,source.iso.13C,source.iso.13C_error,source.iso.15N,source.iso.15N_error,delta13C,delta_13C_error,delta15N,delta_15N_error,error_type,citation,Notes,Data_type,Co_author,Co_author_email,email_worked,reply_received,data_received,data_input,follow_up_needed,priority,further_notes,,,,,,,
Thunnus_thynnus,,2,adult,,marine_aquatic,,684000,,actinopterygii,LE muscle,muscle,carnivore,chub mackerel,14,90,yes,-18.42,0.64,11.83,0.23,-0.16,0.64,2.06,0.23,sd,Varela et al (2011). Prey-muscle carbon and nitrogen stable-isotope discrimination factors in Atlantic bluefin tuna (Thunnus thynnus),controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Salmo_salar,,1,adult,,marine_aquatic,,46800,,actinopterygii,muscle,muscle,omnivore,pellet,25,315,no,-19.5,0.2,10.2,0.3,2.7,0.1,2.7,0.3,sd,Trueman et al (2005). The effect of growth rate on tissue-diet isotopic spacingin rapidly growing animals. An experimental study withAtlantic salmon (Salmo salar),controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Salmo_salar,,1,adult,,marine_aquatic,,46800,,actinopterygii,muscle,muscle,omnivore,pellet,25,315,yes,-18.9,0.1,11.1,0.3,2.1,0.1,2.3,0.3,sd,Trueman et al (2005). The effect of growth rate on tissue-diet isotopic spacingin rapidly growing animals. An experimental study withAtlantic salmon (Salmo salar),controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Salmo_salar,,1,adult,,marine_aquatic,,46800,,actinopterygii,liver,fastorgans,omnivore,pellet,24,315,no,-20.8,0.1,8.7,0.3,1.4,0.1,1.2,0.3,sd,Trueman et al (2005). The effect of growth rate on tissue-diet isotopic spacingin rapidly growing animals. An experimental study withAtlantic salmon (Salmo salar),controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Salmo_salar,,1,adult,,marine_aquatic,,46800,,actinopterygii,liver,fastorgans,omnivore,pellet,24,315,yes,-19.4,0.4,9.2,0.3,1.6,0.3,0,0.3,sd,Trueman et al (2005). The effect of growth rate on tissue-diet isotopic spacingin rapidly growing animals. An experimental study withAtlantic salmon (Salmo salar),controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Oncorhynchus_mykiss,,1,adult,,freshwater_aquatic,,25400,,actinopterygii,muscle,muscle,carnivore,pellet,4,,,-21.5,0.3,,,1.7,,,,sd,Rounick et al (1985). The stable carbon isotope ratios of Hsh and their invertebrate prey in four New Zealand rivers,uncontrolled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Oncorhynchus_mykiss,,2,adult,,freshwater_aquatic,,25400,,actinopterygii,muscle,muscle,carnivore,pellet,4,,,-21.3,0.5,,,1.3,,,,sd,Rounick et al (1985). The stable carbon isotope ratios of Hsh and their invertebrate prey in four New Zealand rivers,uncontrolled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Oncorhynchus_mykiss,,3,adult,,freshwater_aquatic,,25400,,actinopterygii,muscle,muscle,carnivore,pellet,4,,,-21.3,0.5,,,0.9,,,,sd,Rounick et al (1985). The stable carbon isotope ratios of Hsh and their invertebrate prey in four New Zealand rivers,uncontrolled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Crassostrea_gigas,,1,adult,,marine_aquatic,,,,mollusca,muscle,muscle,herbivore,microalgae Skeletonema_costatum,3,90,,-19.09,0.06,8.12,0.01,1.85,0.194,3.79,0.194,sd,Dubois et al (2007). Isotope trophic-step fractionation of suspension-feeding species: Implications for food partitioning in coastal ecosystems,controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Mytilus_edulis,,1,adult,,marine_aquatic,,,,mollusca,muscle,muscle,herbivore,microalgae Skeletonema_costatum,3,90,,-18.87,0.03,7.59,0.02,2.17,0.324,3.78,0.292,sd,Dubois et al (2007). Isotope trophic-step fractionation of suspension-feeding species: Implications for food partitioning in coastal ecosystems,controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Lateolabrax_japonicas,,1,adult,,marine_aquatic,,8700,,actinopterygii,muscle,muscle,carnivore,control diet,4,100,,-23.19,0.05,7.41,0.55,2.3,,3.12,,sd,Suzuki et al (2005). Differential isotopic enrichment and half-life among tissues in Japanese temperate bass(Lateolabrax japonicus) juveniles: implications foranalyzing migration,controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Lateolabrax_japonicas,,1,adult,,marine_aquatic,,8700,,actinopterygii,fin,fastorgans,carnivore,control diet,4,100,,-23.19,0.05,7.41,0.55,3.11,,2.48,,sd,Suzuki et al (2005). Differential isotopic enrichment and half-life among tissues in Japanese temperate bass(Lateolabrax japonicus) juveniles: implications foranalyzing migration,controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Lateolabrax_japonicas,,1,adult,,marine_aquatic,,8700,,actinopterygii,liver,fastorgans,carnivore,control diet,4,100,,-23.19,0.05,7.41,0.55,-0.8,,1.54,,sd,Suzuki et al (2005). Differential isotopic enrichment and half-life among tissues in Japanese temperate bass(Lateolabrax japonicus) juveniles: implications foranalyzing migration,controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Lateolabrax_japonicas,,2,adult,,marine_aquatic,,8700,,actinopterygii,muscle,muscle,carnivore,treatment diet,4,100,,-19.94,0.46,13.76,0.46,2.4,,2.41,,sd,Suzuki et al (2005). Differential isotopic enrichment and half-life among tissues in Japanese temperate bass(Lateolabrax japonicus) juveniles: implications foranalyzing migration,controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Lateolabrax_japonicas,,2,adult,,marine_aquatic,,8700,,actinopterygii,fin,fastorgans,carnivore,treatment diet,4,100,,-19.94,0.46,13.76,0.46,3.66,,2.21,,sd,Suzuki et al (2005). Differential isotopic enrichment and half-life among tissues in Japanese temperate bass(Lateolabrax japonicus) juveniles: implications foranalyzing migration,controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Lateolabrax_japonicas,,2,adult,,marine_aquatic,,8700,,actinopterygii,liver,fastorgans,carnivore,treatment diet,4,100,,-19.94,0.46,13.76,0.46,0.34,,0.59,,sd,Suzuki et al (2005). Differential isotopic enrichment and half-life among tissues in Japanese temperate bass(Lateolabrax japonicus) juveniles: implications foranalyzing migration,controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Dicentrarchus_labrax,,1,adult,,marine_aquatic,,12000,,actinopterygii,muscle,muscle,carnivore,diced sandeel,75,730,,,,14,0.68,,,3.83,0.29,sd,Sweeting et al (2005). Effects of body size and environment on diet-tissue ?15Nfractionation in fishes,controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Dicentrarchus_labrax,,1,adult,,marine_aquatic,,12000,,actinopterygii,heart,sloworgans,carnivore,diced sandeel,69,730,,,,14,0.68,,,3.54,0.37,sd,Sweeting et al (2005). Effects of body size and environment on diet-tissue ?15Nfractionation in fishes,controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Dicentrarchus_labrax,,1,adult,,marine_aquatic,,12000,,actinopterygii,liver,fastorgans,carnivore,diced sandeel,69,730,,,,14,0.68,,,2.05,0.69,sd,Sweeting et al (2005). Effects of body size and environment on diet-tissue ?15Nfractionation in fishes,controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Dicentrarchus_labrax,,2,adult,,marine_aquatic,,12000,,actinopterygii,muscle,muscle,carnivore,diced dab,75,730,,,,13.5,0.69,,,3.98,0.37,sd,Sweeting et al (2005). Effects of body size and environment on diet-tissue ?15Nfractionation in fishes,controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Dicentrarchus_labrax,,2,adult,,marine_aquatic,,12000,,actinopterygii,heart,sloworgans,carnivore,diced dab,69,730,,,,13.5,0.69,,,3.32,0.52,sd,Sweeting et al (2005). Effects of body size and environment on diet-tissue ?15Nfractionation in fishes,controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Dicentrarchus_labrax,,2,adult,,marine_aquatic,,12000,,actinopterygii,liver,fastorgans,carnivore,diced dab,69,730,,,,13.5,0.69,,,1.95,0.85,sd,Sweeting et al (2005). Effects of body size and environment on diet-tissue ?15Nfractionation in fishes,controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Oncorhynchus_mykiss,,1,adult,,freshwater_aquatic,,25400,,actinopterygii,muscle,muscle,carnivore,trout chow,4,,,,,,,1.9,0.51,3.2,0.2,sd,"McCutchan Jr., et al (2003). Variation in trophic shift for stable isotope ratios of carbon,nitrogen, and sulfur",controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Salvelinus_fontinalis,,2,adult,,freshwater_aquatic,,8000,,actinopterygii,muscle,muscle,carnivore,trout chow,8,,,,,,,3.3,0.29,3.8,0.17,sd,"McCutchan Jr., et al (2003). Variation in trophic shift for stable isotope ratios of carbon,nitrogen, and sulfur",controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Fundulus_heteroclitus,,1,adult,,marine_aquatic,,,,actinopterygii,liver,fastorgans,omnivore,tuna,65,,,,,,,,,6.8,0.4,sd,"Logan et al (2006). Turnover rates of nitrogen stable isotopes in the salt marsh mummichog, Fundulus heteroclitus, following a laboratory diet switch",controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Fundulus_heteroclitus,,2,adult,,marine_aquatic,,,,actinopterygii,muscle,muscle,omnivore,tuna,65,,,,,,,,,6.4,-0.3,sd,"Logan et al (2006). Turnover rates of nitrogen stable isotopes in the salt marsh mummichog, Fundulus heteroclitus, following a laboratory diet switch",controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Salvelinus_namaycush,,1,adult,,freshwater_aquatic,,32700,,actinopterygii,muscle,muscle,carnivore,control diet pellet,8,136,yes,-20.21,0.24,6.41,0.42,0.65,na,3.89,na,sd,Harvey et al (2002). Using bioenergetics models to predict stable isotope ratios in fishes,controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Salvelinus_namaycush,,2,adult,,freshwater_aquatic,,32700,,actinopterygii,muscle,muscle,carnivore,treatment diet pellet,8,136,yes,-17.94,0.21,9.51,0.47,1.55,,3.89,,sd,Harvey et al (2002). Using bioenergetics models to predict stable isotope ratios in fishes,controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Salvelinus_namaycush,,1,adult,,freshwater_aquatic,,32700,,actinopterygii,muscle,muscle,carnivore,,24,136,na,-26.14,0.31,5.74,0.22,0.02,,3.72,,sd,Zanden et al (2001). Variation in d15N and d13C trophic fractionation: Implications for aquatic food webstudies,uncontrolled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Salvelinus_namaycush,,2,adult,,freshwater_aquatic,,32700,,actinopterygii,muscle,muscle,carnivore,,19,136,na,-28.75,0.25,12.86,0.33,-0.56,,3.26,,sd,Zanden et al (2001). Variation in d15N and d13C trophic fractionation: Implications for aquatic food webstudies,uncontrolled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Salvelinus_namaycush,,3,adult,,freshwater_aquatic,,32700,,actinopterygii,muscle,muscle,carnivore,,15,136,na,-28.01,0.22,6.34,0.13,0.7,,3.49,,sd,Zanden et al (2001). Variation in d15N and d13C trophic fractionation: Implications for aquatic food webstudies,uncontrolled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Oreochromis_niloticus,,1,adult,,freshwater_aquatic,,4300,,actinopterygii,whole body,,omnivore,"wheat gluten, wheat starch, wheat germ oil",8,56,yes,-28,,2.2,,3.2,,5.3,,sd,"Siessegger et al (2004a). Individual  protein  balance  strongly  influences  ?15N  and  ?13C values in Nile tilapia, Oreochromis niloticus",controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Oreochromis_niloticus,,2,adult,,freshwater_aquatic,,4300,,actinopterygii,whole body,,omnivore,"wheat gluten, wheat starch, wheat germ oil",8,56,yes,-28.1,,2.3,,3.2,,5.1,,sd,"Siessegger et al (2004a). Individual  protein  balance  strongly  influences  ?15N  and  ?13C values in Nile tilapia, Oreochromis niloticus",controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Oreochromis_niloticus,,3,adult,,freshwater_aquatic,,4300,,actinopterygii,whole body,,omnivore,"wheat gluten, wheat starch, wheat germ oil",9,56,yes,-28.2,,2.2,,3.3,,5.2,,sd,"Siessegger et al (2004a). Individual  protein  balance  strongly  influences  ?15N  and  ?13C values in Nile tilapia, Oreochromis niloticus",controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Cyprinus_carpio,,,adult,,freshwater_aquatic,,40100,,actinopterygii,whole body,,omnivore,wheat meal/fish meal,10,56,yes,,,,,2.2,,1.5,,sd,Siessegger et al (2004b).  Feeding level and individual metabolic rate affect ?13C and ?15N values in carp: implications for food web studies,controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Cyprinus_carpio,,,adult,,freshwater_aquatic,,40100,,actinopterygii,whole body,,omnivore,wheat meal/fish meal,9,56,yes,,,,,2.4,,1.3,,sd,Siessegger et al (2004b).  Feeding level and individual metabolic rate affect ?13C and ?15N values in carp: implications for food web studies,controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Cyprinus_carpio,,,adult,,freshwater_aquatic,,40100,,actinopterygii,whole body,,omnivore,wheat meal/fish meal,9,56,yes,,,,,2.5,,1.1,,sd,Siessegger et al (2004b).  Feeding level and individual metabolic rate affect ?13C and ?15N values in carp: implications for food web studies,controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Cyprinus_carpio,,,adult,,freshwater_aquatic,,40100,,actinopterygii,whole body,,omnivore,wheat meal/fish meal,11,56,yes,,,,,3,,1.7,,sd,Siessegger et al (2004b).  Feeding level and individual metabolic rate affect ?13C and ?15N values in carp: implications for food web studies,controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Oncorhynchus_mykiss,,,juvenile,,freshwater_aquatic,,25400,,actinopterygii,muscle,muscle,carnivore,fish and prawn meal,3,120,yes,,,,,1.85,,2.54,,sd,Pinnegar et al (1999). Differential fractionation of   ?13C and ?15N among fish tissues: implications for the study of trophic interactions,controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Oncorhynchus_mykiss,,,juvenile,,freshwater_aquatic,,25400,,actinopterygii,muscle,muscle,carnivore,fish and prawn meal,3,120,yes,,,,,0.8,,2.1,,sd,Pinnegar et al (1999). Differential fractionation of   ?13C and ?15N among fish tissues: implications for the study of trophic interactions,controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Oncorhynchus_mykiss,,,juvenile,,freshwater_aquatic,,25400,,actinopterygii,liver,fastorgans,carnivore,fish and prawn meal,3,120,yes,,,,,0.3,,0,,sd,Pinnegar et al (1999). Differential fractionation of   ?13C and ?15N among fish tissues: implications for the study of trophic interactions,controlled experiment,aggregated into mean,,,,,,,,,,,*** are the trophic discrimination factors here referring to lipid or lipid free ,,,,,
Oncorhynchus_mykiss,,,juvenile,,freshwater_aquatic,,25400,,actinopterygii,muscle,muscle,carnivore,fish and prawn meal,3,120,yes,,,,,2,,2.8,,sd,Pinnegar et al (1999). Differential fractionation of   ?13C and ?15N among fish tissues: implications for the study of trophic interactions,controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Oncorhynchus_mykiss,,,juvenile,,freshwater_aquatic,,25400,,actinopterygii,muscle,muscle,carnivore,fish and prawn meal,3,120,yes,,,,,2.5,,3.4,,sd,Pinnegar et al (1999). Differential fractionation of   ?13C and ?15N among fish tissues: implications for the study of trophic interactions,controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Oncorhynchus_mykiss,,,juvenile,,freshwater_aquatic,,25400,,actinopterygii,liver,fastorgans,carnivore,fish and prawn meal,3,120,yes,,,,,1.1,,2.3,,sd,Pinnegar et al (1999). Differential fractionation of   ?13C and ?15N among fish tissues: implications for the study of trophic interactions,controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Oncorhynchus_mykiss,,,juvenile,,freshwater_aquatic,,25400,,actinopterygii,whole body,,carnivore,fish and prawn meal,3,120,yes,,,,,2.22,,2.33,,sd,Pinnegar et al (1999). Differential fractionation of   ?13C and ?15N among fish tissues: implications for the study of trophic interactions,controlled experiment,aggregated into mean,,,,,,,,,,,** confused about where the data came from in the data sheet in comparison to the paper,,,,,
Pterois_volitans,,,na,,marine_aquatic,,1400,,actinopterygii,muscle,muscle,carnivore,,,,no,,,,,-17,0.04,9.7,0.04,sd,Eurich et al (2019). Stable isotope analysis reveals trophic diversity and partitioning in territorial damselfishes on a low?latitude coral reef,uncontrolled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Pterois_miles,,,na,,marine_aquatic,,,,actinopterygii,muscle,muscle,carnivore,,,,no,,,,,-17,0.04,9.7,0.04,sd,Eddy et al (2019). Stable Isotope Ecology of Invasive Lionfish (Pterois volitans and P. miles) in Bermuda,uncontrolled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Nematalosa_erebi,,,adult (large),,freshwater_aquatic,,,,actinopterygii,muscle,muscle,omnivore,benthic algae,,,,-23,0.5,4.5,0.3,,,4.9,0.3,sd,Eddy et al (2019). Stable Isotope Ecology of Invasive Lionfish (Pterois volitans and P. miles) in Bermuda,uncontrolled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Nematalosa_erebi,,,adult (large),,freshwater_aquatic,,,,actinopterygii,muscle,muscle,omnivore,terrestrial vegetation (detritus),,,,-29.1,0.2,4.3,0.2,,,6,0.3,sd,"Bradley et al (2020). Carbon sources supporting Australiaís most widelydistributed freshwater fish,Nematalosa erebi(Gu ? nther)(Clupeidae: Dorosomatinae)",uncontrolled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Nematalosa_erebi,,,adult (large),,freshwater_aquatic,,,,actinopterygii,muscle,muscle,omnivore,zooplankton,,,,-31.1,0.4,9.2,0.5,,,0.5,0.2,sd,"Bradley et al (2020). Carbon sources supporting Australiaís most widelydistributed freshwater fish,Nematalosa erebi(Gu ? nther)(Clupeidae: Dorosomatinae)",uncontrolled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Nematalosa_erebi,,,adult (small),,freshwater_aquatic,,,,actinopterygii,muscle,muscle,omnivore,benthic algae,,,,-23,0.5,4.5,0.3,,,6.2,0.4,sd,"Bradley et al (2020). Carbon sources supporting Australiaís most widelydistributed freshwater fish,Nematalosa erebi(Gu ? nther)(Clupeidae: Dorosomatinae)",uncontrolled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Nematalosa_erebi,,,adult (small),,freshwater_aquatic,,,,actinopterygii,muscle,muscle,omnivore,terrestrial vegetation (detritus),,,,-29.1,0.2,4.3,0.2,,,6.7,0.4,sd,"Bradley et al (2020). Carbon sources supporting Australiaís most widelydistributed freshwater fish,Nematalosa erebi(Gu ? nther)(Clupeidae: Dorosomatinae)",uncontrolled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Nematalosa_erebi,,,adult (small),,freshwater_aquatic,,,,actinopterygii,muscle,muscle,omnivore,zooplankton,,,,-31.1,0.4,9.2,0.5,,,1.5,0.4,sd,"Bradley et al (2020). Carbon sources supporting Australiaís most widelydistributed freshwater fish,Nematalosa erebi(Gu ? nther)(Clupeidae: Dorosomatinae)",uncontrolled experiment,aggregated into mean,,,,,,,,,,,,,,,,
